ids,context,question,answer,title
ea1108f5801b5737,"THERE were once upon a time a King and a Queen who lived happily together, and they had twelve children, all of whom were boys. Then he ordered twelve coffins to be made, and filled them with shavings, and placed a little pillow in each.",How many children did the King and Queen have?,twelve,twelve-brothers
e1000cf9e7635973,"THERE were once upon a time a King and a Queen who lived happily together, and they had twelve children, all of whom were boys. Then he ordered twelve coffins to be made, and filled them with shavings, and placed a little pillow in each.",Why must all of her twelve brothers die if their thirteenth child is a girl?,she may be very rich and the kingdom hers alone,twelve-brothers
2f09b942a3c55954,"THERE were once upon a time a King and a Queen who lived happily together, and they had twelve children, all of whom were boys. Then he ordered twelve coffins to be made, and filled them with shavings, and placed a little pillow in each.",How did the Queen feel about the fate of her sons?,sad,twelve-brothers
7ea0b4612a795ca9,"But he left her no peace, till she went and unlocked the room and showed him the twelve coffins filled with shavings, and with the little pillow laid in each. 'Yes,' replied his mother, 'that is what you must do-go with your eleven brothers out into the wood, and let one of you always sit on the highest tree you can find, keeping watch on the tower of the castle.",What did the Queen tell her son to do with his eleven brothers?,"go into the wood, and let one of them always sit on the highest tree they can find, keeping watch on the tower of the castle",twelve-brothers
6bf2490d0e6b5173,"They found a very high oak tree, and there they sat, turn about, keeping their eyes always fixed on the castle tower. When the brothers heard this they were very angry, and said:  'Shall we forsooth suffer death for the sake of a wretched girl?",How did the brothers feel when they heard about the red flag?,very angry,twelve-brothers
c70fb634fc515339,"Then they went their way deeper into the wood, and in the middle of it, where it was thickest and darkest, they came upon a little enchanted house which stood empty. So they went forth into the wood, and shot hares and roe-deer, birds and wood-pigeons, and any other game they came across.",Why was Benjamin told to stay home and keep the house for his brothers?,He was the youngest and weakest.,twelve-brothers
a0fb502eaf3655e4,"Then they went their way deeper into the wood, and in the middle of it, where it was thickest and darkest, they came upon a little enchanted house which stood empty. So they went forth into the wood, and shot hares and roe-deer, birds and wood-pigeons, and any other game they came across.",What were the rest of the brothers going to do while Benjamin kept the house?,go out and fetch food,twelve-brothers
01f37206b6195054,"Then they went their way deeper into the wood, and in the middle of it, where it was thickest and darkest, they came upon a little enchanted house which stood empty. So they went forth into the wood, and shot hares and roe-deer, birds and wood-pigeons, and any other game they came across.",What happened when the brothers brought their spoils home?,Benjamin soon learnt to make them into dainty dishes.,twelve-brothers
df5fc50772bf5601,"In the meantime their little sister at home was growing up quickly. Then she took the girl and opened the locked-up room; she showed her the twelve coffins filled with shavings, and with the little pillow laid in each.",What did their little sister have on her forehead?,a gold star,twelve-brothers
58a0638dfb1156d8,"In the meantime their little sister at home was growing up quickly. Then she took the girl and opened the locked-up room; she showed her the twelve coffins filled with shavings, and with the little pillow laid in each.",What will the girl do when she finds out about her twelve brothers?,go and seek her brothers,twelve-brothers
09bd8245d0a45aeb,"'These coffins,' she said, 'were intended for your brothers, but they stole secretly away before you were born.' She stepped in and found a youth who, marvelling at her beauty, at the royal robes she wore, and at the golden star on her forehead, asked her where she came from and whither she was going.",Where did the girl come to in the evening after walking all day long?,the little enchanted house,twelve-brothers
71aebe16fd375ecc,"Then she showed him the twelve shirts which she had taken with her, and Benjamin saw that it must be his sister, and said:  'I am Benjamin, your youngest brother.' After a time Benjamin said:  'Dear sister, there is still a little difficulty, for we had all agreed that any girl we met should die at our hands, because it was for the sake of a girl that we had to leave our kingdom.'",How did Benjamin and his sister feel after finding each other?,joyful,twelve-brothers
